MUTEX 99990 0.02470 4047526.03 0.00000025 33
ATOMIC 99990 0.00991 10089699.68 0.00000010 33
LOCK_RMW 99990 0.19036 525256.54 0.00000190 33
MUTEX 99994 0.02416 4139493.81 0.00000024 34
ATOMIC 99994 0.00968 10335269.45 0.00000010 34
LOCK_RMW 99994 0.21142 472961.50 0.00000211 34
MUTEX 99995 0.02354 4248044.45 0.00000024 35
ATOMIC 99995 0.01058 9453184.31 0.00000011 35
LOCK_RMW 99995 0.17829 560862.25 0.00000178 35
MUTEX 99972 0.02214 4516268.61 0.00000022 36
ATOMIC 99972 0.01001 9985306.11 0.00000010 36
LOCK_RMW 99972 0.26888 371806.17 0.00000269 36
MUTEX 99974 0.02659 3759987.70 0.00000027 37
ATOMIC 99974 0.01103 9063076.23 0.00000011 37
LOCK_RMW 99974 0.19584 510485.35 0.00000196 37
MUTEX 99978 0.02429 4116364.08 0.00000024 38
ATOMIC 99978 0.01211 8254525.02 0.00000012 38
LOCK_RMW 99978 0.23826 419625.99 0.00000238 38
MUTEX 99996 0.02587 3865919.65 0.00000026 39
ATOMIC 99996 0.01184 8449106.02 0.00000012 39
LOCK_RMW 99996 0.31323 319236.55 0.00000313 39
MUTEX 100000 0.02356 4244645.50 0.00000024 40
ATOMIC 100000 0.01302 7679203.21 0.00000013 40
LOCK_RMW 100000 0.27332 365864.86 0.00000273 40
MUTEX 99999 0.02640 3787417.65 0.00000026 41
ATOMIC 99999 0.01036 9656188.55 0.00000010 41
LOCK_RMW 99999 0.34137 292936.92 0.00000341 41
MUTEX 99960 0.02523 3961623.98 0.00000025 42
ATOMIC 99960 0.01242 8050821.43 0.00000012 42
LOCK_RMW 99960 0.30930 323185.42 0.00000309 42
MUTEX 99975 0.02509 3984355.66 0.00000025 43
ATOMIC 99975 0.01169 8549289.32 0.00000012 43
LOCK_RMW 99975 0.16389 609998.16 0.00000164 43
MUTEX 99968 0.02455 4071983.20 0.00000025 44
ATOMIC 99968 0.01156 8646886.69 0.00000012 44
LOCK_RMW 99968 0.33080 302198.93 0.00000331 44
MUTEX 99990 0.02785 3590439.42 0.00000028 45
ATOMIC 99990 0.01171 8541690.40 0.00000012 45
LOCK_RMW 99990 0.31208 320398.71 0.00000312 45
MUTEX 99958 0.02833 3528957.27 0.00000028 46
ATOMIC 99958 0.01138 8782952.53 0.00000011 46
LOCK_RMW 99958 0.23343 428210.69 0.00000234 46
MUTEX 99969 0.02422 4127540.97 0.00000024 47
ATOMIC 99969 0.01201 8325894.57 0.00000012 47
LOCK_RMW 99969 0.34478 289951.74 0.00000345 47
MUTEX 99984 0.02567 3895003.03 0.00000026 48
ATOMIC 99984 0.01370 7298097.72 0.00000014 48
LOCK_RMW 99984 0.40068 249536.49 0.00000401 48
