LOCK_RMW 9999980 8.67905 1152197.13 0.00000087 31
MUTEX 10000000 1.57945 6331333.59 0.00000016 32
ATOMIC 10000000 0.19103 52347857.13 0.00000002 32
LOCK_RMW 10000000 8.31421 1202759.38 0.00000083 32
MUTEX 9999990 1.59020 6288514.86 0.00000016 33
ATOMIC 9999990 0.19845 50390756.42 0.00000002 33
LOCK_RMW 9999990 8.06082 1240567.61 0.00000081 33
MUTEX 9999978 1.58629 6303984.25 0.00000016 34
ATOMIC 9999978 0.19193 52101681.48 0.00000002 34
LOCK_RMW 9999978 8.50796 1175367.03 0.00000085 34
MUTEX 9999990 1.59925 6252925.43 0.00000016 35
ATOMIC 9999990 0.19886 50285516.02 0.00000002 35
LOCK_RMW 9999990 9.39724 1064141.29 0.00000094 35
MUTEX 9999972 1.57288 6357746.18 0.00000016 36
ATOMIC 9999972 0.19324 51749250.23 0.00000002 36
LOCK_RMW 9999972 8.19163 1220754.54 0.00000082 36
MUTEX 9999990 1.60847 6217062.86 0.00000016 37
ATOMIC 9999990 0.19585 51059709.12 0.00000002 37
LOCK_RMW 9999990 9.67733 1033341.53 0.00000097 37
MUTEX 9999966 1.54240 6483388.95 0.00000015 38
ATOMIC 9999966 0.19751 50630969.18 0.00000002 38
LOCK_RMW 9999966 9.52431 1049941.24 0.00000095 38
MUTEX 9999990 1.59756 6259523.95 0.00000016 39
ATOMIC 9999990 0.19348 51686210.55 0.00000002 39
LOCK_RMW 9999990 9.81288 1019067.59 0.00000098 39
MUTEX 10000000 1.55591 6427086.81 0.00000016 40
ATOMIC 10000000 0.19543 51169518.16 0.00000002 40
LOCK_RMW 10000000 9.78727 1021735.69 0.00000098 40
MUTEX 9999982 1.59848 6255912.34 0.00000016 41
ATOMIC 9999982 0.19641 50912777.67 0.00000002 41
LOCK_RMW 9999982 11.55895 865129.22 0.00000116 41
MUTEX 9999990 1.63896 6101435.15 0.00000016 42
ATOMIC 9999990 0.19427 51473906.60 0.00000002 42
LOCK_RMW 9999990 11.61455 860987.94 0.00000116 42
MUTEX 9999994 1.62957 6136570.10 0.00000016 43
ATOMIC 9999994 0.19696 50771952.79 0.00000002 43
LOCK_RMW 9999994 11.44380 873834.71 0.00000114 43
MUTEX 9999968 1.62056 6170671.51 0.00000016 44
ATOMIC 9999968 0.19531 51200711.17 0.00000002 44
LOCK_RMW 9999968 10.78727 927015.31 0.00000108 44
MUTEX 9999990 1.64051 6095658.97 0.00000016 45
ATOMIC 9999990 0.19471 51358123.29 0.00000002 45
LOCK_RMW 9999990 11.21834 891396.76 0.00000112 45
MUTEX 9999986 1.63220 6126687.99 0.00000016 46
ATOMIC 9999986 0.20137 49659760.43 0.00000002 46
LOCK_RMW 9999986 11.50474 869205.66 0.00000115 46
MUTEX 9999955 1.65709 6034636.99 0.00000017 47
ATOMIC 9999955 0.19902 50246183.88 0.00000002 47
LOCK_RMW 9999955 10.96157 912274.39 0.00000110 47
MUTEX 9999984 1.52443 6559835.71 0.00000015 48
ATOMIC 9999984 0.19472 51356520.36 0.00000002 48
LOCK_RMW 9999984 12.88517 776084.99 0.00000129 48
